model,location,target_type,forecast_date,horizon,interval_score,dispersion,underprediction,overprediction,coverage_deviation,bias,ae_median,target_end_date,model_type
USC-SIkJalpha,PL,Cases,2021-11-01,2,12135.9904347826,7275.59913043478,4860.39130434783,0,0.0495652173913044,-0.5,21035,2021-11-13,mechanistic
USC-SIkJalpha,CZ,Deaths,2021-11-01,2,165.346086956522,4.6504347826087,160.695652173913,0,-0.559130434782609,-1,184,2021-11-13,mechanistic
USC-SIkJalpha,DE,Deaths,2021-11-01,2,263.644347826087,11.9486956521739,251.695652173913,0,-0.559130434782609,-1,267,2021-11-13,mechanistic
USC-SIkJalpha,FR,Deaths,2021-11-01,2,27.8626086956522,1.25391304347826,0,26.6086956521739,-0.559130434782609,1,28,2021-11-13,mechanistic
USC-SIkJalpha,GB,Deaths,2021-11-01,2,43.7004347826087,4.87434782608696,0,38.8260869565217,-0.559130434782609,1,59,2021-11-13,mechanistic
USC-SIkJalpha,PL,Deaths,2021-11-01,2,71.7121739130435,13.1904347826087,0,58.5217391304348,-0.559130434782609,1,122,2021-11-13,mechanistic
USC-SIkJalpha,CZ,Cases,2021-11-01,3,135882.036086957,89358.1665217391,0,46523.8695652174,0.0495652173913044,0.5,167385,2021-11-20,mechanistic
USC-SIkJalpha,DE,Cases,2021-11-01,3,45336.7286956522,19836.6852173913,25500.0434782609,0,0.0495652173913044,-0.5,75377,2021-11-20,mechanistic
USC-SIkJalpha,FR,Cases,2021-11-01,3,25645.4382608696,11489.7860869565,14155.652173913,0,0.0495652173913044,-0.5,48444,2021-11-20,mechanistic
USC-SIkJalpha,GB,Cases,2021-11-01,3,276332.05,58716.7456521739,0,217615.304347826,-0.559130434782609,1,450674,2021-11-20,mechanistic
USC-SIkJalpha,PL,Cases,2021-11-01,3,15341.9539130435,14754.2582608696,587.695652173913,0,0.223478260869565,-0.3,5441,2021-11-20,mechanistic
USC-SIkJalpha,CZ,Deaths,2021-11-01,3,80.8547826086957,41.4634782608696,39.3913043478261,0,-0.124347826086957,-0.7,118,2021-11-20,mechanistic
USC-SIkJalpha,DE,Deaths,2021-11-01,3,403.073043478261,40.7252173913044,362.347826086957,0,-0.559130434782609,-1,496,2021-11-20,mechanistic
USC-SIkJalpha,FR,Deaths,2021-11-01,3,32.6626086956522,9.22782608695652,23.4347826086957,0,-0.124347826086957,-0.7,49,2021-11-20,mechanistic
USC-SIkJalpha,GB,Deaths,2021-11-01,3,294.987391304348,52.0308695652174,0,242.95652173913,-0.559130434782609,1,352,2021-11-20,mechanistic
USC-SIkJalpha,PL,Deaths,2021-11-01,3,72.7156521739131,23.3678260869565,49.3478260869565,0,-0.559130434782609,-1,105,2021-11-20,mechanistic
USC-SIkJalpha,CZ,Cases,2021-11-01,4,277803.718695652,183668.023043478,0,94135.6956521739,0.0495652173913044,0.5,295875,2021-11-27,mechanistic
USC-SIkJalpha,DE,Cases,2021-11-01,4,43816.232173913,33494.58,10321.652173913,0,0.136521739130435,-0.4,44030,2021-11-27,mechanistic
USC-SIkJalpha,FR,Cases,2021-11-01,4,51742.9073913044,19494.2986956522,32248.6086956522,0,0.0495652173913044,-0.5,109102,2021-11-27,mechanistic
USC-SIkJalpha,GB,Cases,2021-11-01,4,340086,85893.4782608696,0,254192.52173913,-0.559130434782609,1,579526,2021-11-27,mechanistic
USC-SIkJalpha,PL,Cases,2021-11-01,4,38759.7591304348,31328.5417391304,0,7431.21739130435,0.0495652173913044,0.5,57074,2021-11-27,mechanistic
USC-SIkJalpha,CZ,Deaths,2021-11-01,4,227.908260869565,189.038695652174,0,38.8695652173913,0.136521739130435,0.4,288,2021-11-27,mechanistic
USC-SIkJalpha,DE,Deaths,2021-11-01,4,458.027391304348,54.3317391304348,403.695652173913,0,-0.559130434782609,-1,651,2021-11-27,mechanistic
USC-SIkJalpha,FR,Deaths,2021-11-01,4,69.7117391304348,27.885652173913,41.8260869565217,0,-0.124347826086957,-0.7,116,2021-11-27,mechanistic
USC-SIkJalpha,GB,Deaths,2021-11-01,4,703.664782608696,115.751739130435,0,587.913043478261,-0.559130434782609,1,1008,2021-11-27,mechanistic
USC-SIkJalpha,PL,Deaths,2021-11-01,4,183.71347826087,148.017826086957,35.6956521739131,0,0.136521739130435,-0.4,301,2021-11-27,mechanistic
USC-SIkJalpha,CZ,Cases,2021-11-08,1,3483.01739130435,2009.01739130435,0,1474,0.136521739130435,0.4,6736,2021-11-13,mechanistic
USC-SIkJalpha,DE,Cases,2021-11-08,1,37252.8013043478,2623.14913043478,34629.652173913,0,-0.559130434782609,-1,48424,2021-11-13,mechanistic
USC-SIkJalpha,FR,Cases,2021-11-08,1,12035.7756521739,873.732173913044,11162.0434782609,0,-0.559130434782609,-1,14063,2021-11-13,mechanistic
USC-SIkJalpha,GB,Cases,2021-11-08,1,50291.9630434783,3008.39782608696,47283.5652173913,0,-0.559130434782609,-1,68146,2021-11-13,mechanistic
USC-SIkJalpha,PL,Cases,2021-11-08,1,6499.59739130435,3018.68434782609,0,3480.91304347826,0.136521739130435,0.4,13151,2021-11-13,mechanistic
USC-SIkJalpha,CZ,Deaths,2021-11-08,1,106.53,2.96478260869565,103.565217391304,0,-0.559130434782609,-1,110,2021-11-13,mechanistic
USC-SIkJalpha,DE,Deaths,2021-11-08,1,137.192173913044,4.58347826086957,132.608695652174,0,-0.559130434782609,-1,164,2021-11-13,mechanistic
USC-SIkJalpha,FR,Deaths,2021-11-08,1,48.3626086956522,0.232173913043478,0,48.1304347826087,-0.559130434782609,1,49,2021-11-13,mechanistic
USC-SIkJalpha,GB,Deaths,2021-11-08,1,179.359565217391,2.66391304347826,0,176.695652173913,-0.559130434782609,1,192,2021-11-13,mechanistic
USC-SIkJalpha,PL,Deaths,2021-11-08,1,23.6530434782609,8.8704347826087,0,14.7826086956522,0.0495652173913044,0.5,60,2021-11-13,mechanistic
USC-SIkJalpha,CZ,Cases,2021-11-08,2,6202.51217391304,4162.38173913044,0,2040.13043478261,0.136521739130435,0.4,8327,2021-11-20,mechanistic
USC-SIkJalpha,DE,Cases,2021-11-08,2,73211.5056521739,5177.94043478261,68033.5652173913,0,-0.559130434782609,-1,88208,2021-11-20,mechanistic
USC-SIkJalpha,FR,Cases,2021-11-08,2,64081.76,1456.84695652174,62624.9130434783,0,-0.559130434782609,-1,66705,2021-11-20,mechanistic
USC-SIkJalpha,GB,Cases,2021-11-08,2,139313.723913043,5071.89782608696,134241.826086957,0,-0.559130434782609,-1,165924,2021-11-20,mechanistic
USC-SIkJalpha,PL,Cases,2021-11-08,2,16622.0986956522,6640.88130434783,0,9981.21739130435,0.0495652173913044,0.5,32210,2021-11-20,mechanistic
USC-SIkJalpha,CZ,Deaths,2021-11-08,2,18.295652173913,11.1217391304348,0,7.17391304347826,0.0495652173913044,0.5,35,2021-11-20,mechanistic
USC-SIkJalpha,DE,Deaths,2021-11-08,2,45.0517391304348,15.3560869565217,29.695652173913,0,0.0495652173913044,-0.5,111,2021-11-20,mechanistic
USC-SIkJalpha,FR,Deaths,2021-11-08,2,18.3234782608696,0.497391304347826,17.8260869565217,0,-0.559130434782609,-1,22,2021-11-20,mechanistic
USC-SIkJalpha,GB,Deaths,2021-11-08,2,241.185217391304,6.18521739130435,0,235,-0.559130434782609,1,275,2021-11-20,mechanistic
USC-SIkJalpha,PL,Deaths,2021-11-08,2,87.3530434782609,36.2660869565217,0,51.0869565217391,0.0495652173913044,0.5,209,2021-11-20,mechanistic
USC-SIkJalpha,CZ,Cases,2021-11-08,3,6965.61304347826,6217.7,0,747.913043478261,0.136521739130435,0.4,5650,2021-11-27,mechanistic
USC-SIkJalpha,DE,Cases,2021-11-08,3,100349.225652174,7797.13869565217,92552.0869565218,0,-0.559130434782609,-1,122128,2021-11-27,mechanistic
USC-SIkJalpha,FR,Cases,2021-11-08,3,135599.535217391,1860.75260869565,133738.782608696,0,-0.559130434782609,-1,139482,2021-11-27,mechanistic
USC-SIkJalpha,GB,Cases,2021-11-08,3,213221.932608696,5402.23695652174,207819.695652174,0,-0.559130434782609,-1,242765,2021-11-27,mechanistic
USC-SIkJalpha,PL,Cases,2021-11-08,3,46068.547826087,11999.3739130435,0,34069.1739130435,-0.0373913043478261,0.6,85923,2021-11-27,mechanistic
USC-SIkJalpha,CZ,Deaths,2021-11-08,3,157.582173913043,20.8430434782609,0,136.739130434783,-0.559130434782609,1,259,2021-11-27,mechanistic
USC-SIkJalpha,DE,Deaths,2021-11-08,3,130.920869565217,21.3121739130435,109.608695652174,0,-0.559130434782609,-1,245,2021-11-27,mechanistic
USC-SIkJalpha,FR,Deaths,2021-11-08,3,106.316086956522,1.57695652173913,104.739130434783,0,-0.559130434782609,-1,111,2021-11-27,mechanistic
USC-SIkJalpha,GB,Deaths,2021-11-08,3,268.978695652174,6.58739130434783,0,262.391304347826,-0.559130434782609,1,305,2021-11-27,mechanistic
USC-SIkJalpha,PL,Deaths,2021-11-08,3,789.933913043478,63.7165217391304,0,726.217391304348,-0.559130434782609,1,1159,2021-11-27,mechanistic
USC-SIkJalpha,CZ,Cases,2021-11-08,4,15152.9,7665.3347826087,0,7487.56521739131,-0.0373913043478261,0.6,26762,2021-12-04,mechanistic
USC-SIkJalpha,DE,Cases,2021-11-08,4,56960.3586956522,9970.3152173913,46990.0434782609,0,-0.559130434782609,-1,87031,2021-12-04,mechanistic
USC-SIkJalpha,FR,Cases,2021-11-08,4,229680.174347826,2178.65260869565,227501.52173913,0,-0.559130434782609,-1,234831,2021-12-04,mechanistic
USC-SIkJalpha,GB,Cases,2021-11-08,4,255026.645652174,4647.16739130435,250379.47826087,0,-0.559130434782609,-1,282174,2021-12-04,mechanistic
USC-SIkJalpha,PL,Cases,2021-11-08,4,115024.847391304,19848.4560869565,0,95176.3913043478,-0.559130434782609,1,185033,2021-12-04,mechanistic
USC-SIkJalpha,CZ,Deaths,2021-11-08,4,457.456956521739,32.1091304347826,0,425.347826086957,-0.559130434782609,1,567,2021-12-04,mechanistic
USC-SIkJalpha,DE,Deaths,2021-11-08,4,105.351739130435,26.6126086956522,78.7391304347826,0,-0.124347826086957,-0.7,161,2021-12-04,mechanistic
USC-SIkJalpha,FR,Deaths,2021-11-08,4,271.570869565217,4.96217391304348,266.608695652174,0,-0.559130434782609,-1,284,2021-12-04,mechanistic
USC-SIkJalpha,GB,Deaths,2021-11-08,4,143.140434782609,5.8795652173913,0,137.260869565217,-0.559130434782609,1,171,2021-12-04,mechanistic
USC-SIkJalpha,PL,Deaths,2021-11-08,4,1434.38956521739,85.2591304347826,0,1349.13043478261,-0.559130434782609,1,1766,2021-12-04,mechanistic
USC-SIkJalpha,CZ,Cases,2021-11-15,1,4178.28695652174,1872.72173913044,2305.5652173913,0,-0.298260869565217,-0.9,6202,2021-11-20,mechanistic
USC-SIkJalpha,DE,Cases,2021-11-15,1,18481.1413043478,3972.53260869565,14508.6086956522,0,-0.298260869565217,-0.9,28648,2021-11-20,mechanistic
USC-SIkJalpha,FR,Cases,2021-11-15,1,40751.3969565217,1567.91869565217,39183.4782608696,0,-0.559130434782609,-1,44376,2021-11-20,mechanistic
USC-SIkJalpha,GB,Cases,2021-11-15,1,100524.513043478,4499.07826086957,96025.4347826087,0,-0.559130434782609,-1,113697,2021-11-20,mechanistic
USC-SIkJalpha,PL,Cases,2021-11-15,1,3333.74695652174,2867.39913043478,466.347826086957,0,0.136521739130435,-0.4,1984,2021-11-20,mechanistic
USC-SIkJalpha,CZ,Deaths,2021-11-15,1,17.6469565217391,6.99478260869565,0,10.6521739130435,0.0495652173913044,0.5,41,2021-11-20,mechanistic
USC-SIkJalpha,DE,Deaths,2021-11-15,1,11.3895652173913,8.99826086956522,0,2.39130434782609,0.223478260869565,0.3,17,2021-11-20,mechanistic
USC-SIkJalpha,FR,Deaths,2021-11-15,1,56.7121739130435,0.625217391304348,56.0869565217391,0,-0.559130434782609,-1,58,2021-11-20,mechanistic
USC-SIkJalpha,GB,Deaths,2021-11-15,1,3.87913043478261,1.74869565217391,2.1304347826087,0,0.136521739130435,-0.4,7,2021-11-20,mechanistic
USC-SIkJalpha,PL,Deaths,2021-11-15,1,67.7621739130435,57.9795652173913,9.78260869565217,0,0.0495652173913044,-0.5,25,2021-11-20,mechanistic
USC-SIkJalpha,CZ,Cases,2021-11-15,2,10993.8443478261,3835.14869565217,7158.69565217391,0,-0.559130434782609,-1,16840,2021-11-27,mechanistic
USC-SIkJalpha,DE,Cases,2021-11-15,2,24419.8804347826,7206.53260869565,17213.347826087,0,-0.298260869565217,-0.9,49581,2021-11-27,mechanistic
USC-SIkJalpha,FR,Cases,2021-11-15,2,105645.921304348,2729.31260869565,102916.608695652,0,-0.559130434782609,-1,109786,2021-11-27,mechanistic
USC-SIkJalpha,GB,Cases,2021-11-15,2,188400.683913043,5694.46652173913,182706.217391304,0,-0.559130434782609,-1,192737,2021-11-27,mechanistic
USC-SIkJalpha,PL,Cases,2021-11-15,2,11935.1130434783,6111.15652173913,0,5823.95652173913,0.136521739130435,0.4,20743,2021-11-27,mechanistic
USC-SIkJalpha,CZ,Deaths,2021-11-15,2,171.231304347826,23.6226086956522,0,147.608695652174,-0.559130434782609,1,293,2021-11-27,mechanistic
USC-SIkJalpha,DE,Deaths,2021-11-15,2,51.9260869565218,26.7521739130435,0,25.1739130434783,0.0495652173913044,0.5,103,2021-11-27,mechanistic
USC-SIkJalpha,FR,Deaths,2021-11-15,2,138.036086956522,1.64478260869565,136.391304347826,0,-0.559130434782609,-1,139,2021-11-27,mechanistic
USC-SIkJalpha,GB,Deaths,2021-11-15,2,102.153043478261,4.19652173913044,0,97.9565217391304,-0.559130434782609,1,99,2021-11-27,mechanistic
USC-SIkJalpha,PL,Deaths,2021-11-15,2,717.205217391304,207.248695652174,0,509.95652173913,0.0495652173913044,0.5,1723,2021-11-27,mechanistic
USC-SIkJalpha,CZ,Cases,2021-11-15,3,4973.23130434783,4954.57913043478,18.6521739130435,0,0.397391304347826,-0.1,429,2021-12-04,mechanistic
USC-SIkJalpha,DE,Cases,2021-11-15,3,12806.0404347826,11920.7795652174,885.260869565218,0,0.136521739130435,-0.4,7757,2021-12-04,mechanistic
USC-SIkJalpha,FR,Cases,2021-11-15,3,193275.047826087,3653.1347826087,189621.913043478,0,-0.559130434782609,-1,198910,2021-12-04,mechanistic
USC-SIkJalpha,GB,Cases,2021-11-15,3,246244.997826087,4779.60652173913,241465.391304348,0,-0.559130434782609,-1,246938,2021-12-04,mechanistic
USC-SIkJalpha,PL,Cases,2021-11-15,3,41428.7804347826,9820.95434782609,0,31607.8260869565,-0.559130434782609,1,74652,2021-12-04,mechanistic
USC-SIkJalpha,CZ,Deaths,2021-11-15,3,338.972608695652,37.6247826086957,0,301.347826086957,-0.559130434782609,1,481,2021-12-04,mechanistic
USC-SIkJalpha,DE,Deaths,2021-11-15,3,235.146956521739,41.1469565217391,0,194,-0.559130434782609,1,428,2021-12-04,mechanistic
USC-SIkJalpha,FR,Deaths,2021-11-15,3,245.607826086957,2.3904347826087,243.217391304348,0,-0.559130434782609,-1,246,2021-12-04,mechanistic
USC-SIkJalpha,GB,Deaths,2021-11-15,3,18.6669565217391,8.44956521739131,0,10.2173913043478,-0.124347826086957,0.7,39,2021-12-04,mechanistic
USC-SIkJalpha,PL,Deaths,2021-11-15,3,1160.02956521739,321.073043478261,0,838.95652173913,0.0495652173913044,0.5,2640,2021-12-04,mechanistic
USC-SIkJalpha,CZ,Cases,2021-11-15,4,8305.43869565218,5142.87347826087,0,3162.5652173913,0.136521739130435,0.4,14703,2021-12-11,mechanistic
USC-SIkJalpha,DE,Cases,2021-11-15,4,39099.0495652174,17432.7017391304,0,21666.347826087,-0.559130434782609,1,45020,2021-12-11,mechanistic
USC-SIkJalpha,FR,Cases,2021-11-15,4,242633.233913044,4364.88608695652,238268.347826087,0,-0.559130434782609,-1,250356,2021-12-11,mechanistic
USC-SIkJalpha,GB,Cases,2021-11-15,4,317807.47826087,3330.78260869565,314476.695652174,0,-0.559130434782609,-1,318396,2021-12-11,mechanistic
USC-SIkJalpha,PL,Cases,2021-11-15,4,84824.3917391305,14429.9569565217,0,70394.4347826087,-0.559130434782609,1,135116,2021-12-11,mechanistic
USC-SIkJalpha,CZ,Deaths,2021-11-15,4,652.367826086957,54.8895652173913,0,597.478260869565,-0.559130434782609,1,818,2021-12-11,mechanistic
USC-SIkJalpha,DE,Deaths,2021-11-15,4,454.135217391304,54.0047826086957,0,400.130434782609,-0.559130434782609,1,675,2021-12-11,mechanistic
USC-SIkJalpha,FR,Deaths,2021-11-15,4,410.856956521739,3.37869565217391,407.478260869565,0,-0.559130434782609,-1,424,2021-12-11,mechanistic
USC-SIkJalpha,GB,Deaths,2021-11-15,4,218.004347826087,16.0913043478261,201.913043478261,0,-0.559130434782609,-1,270,2021-12-11,mechanistic
USC-SIkJalpha,PL,Deaths,2021-11-15,4,2080.64695652174,430.473043478261,0,1650.17391304348,-0.559130434782609,1,3692,2021-12-11,mechanistic
USC-SIkJalpha,CZ,Cases,2021-11-22,1,2288.3752173913,2260.72304347826,27.6521739130435,0,0.310434782608696,-0.2,488,2021-11-27,mechanistic
USC-SIkJalpha,DE,Cases,2021-11-22,1,19915.8339130435,2617.13826086957,17298.6956521739,0,-0.298260869565217,-0.9,32654,2021-11-27,mechanistic
USC-SIkJalpha,FR,Cases,2021-11-22,1,24495.7913043478,3556.8347826087,20938.9565217391,0,-0.385217391304348,-0.95,28178,2021-11-27,mechanistic
USC-SIkJalpha,GB,Cases,2021-11-22,1,114379.193478261,5620.71521739131,108758.47826087,0,-0.559130434782609,-1,109617,2021-11-27,mechanistic
USC-SIkJalpha,PL,Cases,2021-11-22,1,6757.52304347826,6554.56652173913,0,202.95652173913,-0.0373913043478261,0.6,648,2021-11-27,mechanistic
USC-SIkJalpha,CZ,Deaths,2021-11-22,1,31.8630434782609,11.0804347826087,0,20.7826086956522,0.0495652173913044,0.5,68,2021-11-27,mechanistic
USC-SIkJalpha,DE,Deaths,2021-11-22,1,23.2691304347826,14.7473913043478,8.52173913043478,0,0.136521739130435,-0.4,28,2021-11-27,mechanistic
USC-SIkJalpha,FR,Deaths,2021-11-22,1,154.230869565217,1.18739130434783,153.04347826087,0,-0.559130434782609,-1,160,2021-11-27,mechanistic
USC-SIkJalpha,GB,Deaths,2021-11-22,1,125.04652173913,3.30739130434783,0,121.739130434783,-0.559130434782609,1,126,2021-11-27,mechanistic
USC-SIkJalpha,PL,Deaths,2021-11-22,1,90.1795652173913,81.0491304347826,0,9.1304347826087,0.136521739130435,0.4,30,2021-11-27,mechanistic
USC-SIkJalpha,CZ,Cases,2021-11-22,2,49550.2313043478,5112.4052173913,0,44437.8260869565,-0.559130434782609,1,52410,2021-12-04,mechanistic
USC-SIkJalpha,DE,Cases,2021-11-22,2,8086.71217391304,4118.4947826087,3968.21739130435,0,-0.0373913043478261,-0.6,12091,2021-12-04,mechanistic
USC-SIkJalpha,FR,Cases,2021-11-22,2,72660.2452173913,6967.81043478261,65692.4347826087,0,-0.559130434782609,-1,70790,2021-12-04,mechanistic
USC-SIkJalpha,GB,Cases,2021-11-22,2,194626.048695652,4425.39652173913,190200.652173913,0,-0.559130434782609,-1,192223,2021-12-04,mechanistic
USC-SIkJalpha,PL,Cases,2021-11-22,2,42452.9973913044,18971.78,0,23481.2173913044,-0.559130434782609,1,35042,2021-12-04,mechanistic
USC-SIkJalpha,CZ,Deaths,2021-11-22,2,295.667826086957,38.7547826086957,0,256.913043478261,-0.559130434782609,1,447,2021-12-04,mechanistic
USC-SIkJalpha,DE,Deaths,2021-11-22,2,333.913913043478,49.8269565217391,0,284.086956521739,-0.559130434782609,1,492,2021-12-04,mechanistic
USC-SIkJalpha,FR,Deaths,2021-11-22,2,240.835217391304,3.79173913043478,237.04347826087,0,-0.559130434782609,-1,244,2021-12-04,mechanistic
USC-SIkJalpha,GB,Deaths,2021-11-22,2,124.874347826087,8.7004347826087,0,116.173913043478,-0.559130434782609,1,126,2021-12-04,mechanistic
USC-SIkJalpha,PL,Deaths,2021-11-22,2,647.769130434783,289.551739130435,0,358.217391304348,-0.559130434782609,1,621,2021-12-04,mechanistic
USC-SIkJalpha,CZ,Cases,2021-11-22,3,108920.255217391,6714.77695652174,0,102205.47826087,-0.559130434782609,1,122858,2021-12-11,mechanistic
USC-SIkJalpha,DE,Cases,2021-11-22,3,9887.29913043478,5415.56,0,4471.73913043478,-0.298260869565217,0.9,11360,2021-12-11,mechanistic
USC-SIkJalpha,FR,Cases,2021-11-22,3,83868.6486956522,10930.8660869565,72937.7826086957,0,-0.559130434782609,-1,75573,2021-12-11,mechanistic
USC-SIkJalpha,GB,Cases,2021-11-22,3,293030.697826087,2482.35,290548.347826087,0,-0.559130434782609,-1,294106,2021-12-11,mechanistic
USC-SIkJalpha,PL,Cases,2021-11-22,3,77596.2330434783,36087.4939130435,0,41508.7391304348,-0.559130434782609,1,59989,2021-12-11,mechanistic
USC-SIkJalpha,CZ,Deaths,2021-11-22,3,684.018260869565,60.7573913043478,0,623.260869565217,-0.559130434782609,1,893,2021-12-11,mechanistic
USC-SIkJalpha,DE,Deaths,2021-11-22,3,402.11347826087,71.1569565217391,0,330.95652173913,-0.559130434782609,1,626,2021-12-11,mechanistic
USC-SIkJalpha,FR,Deaths,2021-11-22,3,268.283913043478,6.2404347826087,262.04347826087,0,-0.559130434782609,-1,269,2021-12-11,mechanistic
USC-SIkJalpha,GB,Deaths,2021-11-22,3,56.1573913043478,9.50521739130435,0,46.6521739130435,-0.559130434782609,1,81,2021-12-11,mechanistic
USC-SIkJalpha,PL,Deaths,2021-11-22,3,1550.73,487.643043478261,0,1063.08695652174,-0.559130434782609,1,1617,2021-12-11,mechanistic
USC-SIkJalpha,CZ,Cases,2021-11-22,4,131443.353043478,8403.35304347826,0,123040,-0.559130434782609,1,146360,2021-12-18,mechanistic
USC-SIkJalpha,DE,Cases,2021-11-22,4,20634.66,6147.39913043478,0,14487.2608695652,-0.298260869565217,0.9,29687,2021-12-18,mechanistic
USC-SIkJalpha,FR,Cases,2021-11-22,4,73669.2708695652,14648.0534782609,59021.2173913043,0,-0.559130434782609,-1,65942,2021-12-18,mechanistic
USC-SIkJalpha,GB,Cases,2021-11-22,4,483783.815217391,735.945652173913,483047.869565217,0,-0.559130434782609,-1,487673,2021-12-18,mechanistic
USC-SIkJalpha,PL,Cases,2021-11-22,4,120906.462608696,49163.4626086957,0,71743,-0.559130434782609,1,95863,2021-12-18,mechanistic
USC-SIkJalpha,CZ,Deaths,2021-11-22,4,1230.91739130435,90.395652173913,0,1140.52173913043,-0.559130434782609,1,1508,2021-12-18,mechanistic
USC-SIkJalpha,DE,Deaths,2021-11-22,4,720.918260869565,83.7008695652174,0,637.217391304348,-0.559130434782609,1,958,2021-12-18,mechanistic
USC-SIkJalpha,FR,Deaths,2021-11-22,4,179.957826086957,13.8708695652174,166.086956521739,0,-0.559130434782609,-1,204,2021-12-18,mechanistic
USC-SIkJalpha,GB,Deaths,2021-11-22,4,35.29,11.8986956521739,23.3913043478261,0,-0.124347826086957,-0.7,50,2021-12-18,mechanistic
USC-SIkJalpha,PL,Deaths,2021-11-22,4,2670.63,937.151739130435,0,1733.47826086957,-0.559130434782609,1,4706,2021-12-18,mechanistic
USC-SIkJalpha,CZ,Cases,2021-11-29,1,12668.46,1538.50347826087,0,11129.9565217391,-0.298260869565217,0.9,17803,2021-12-04,mechanistic
USC-SIkJalpha,DE,Cases,2021-11-29,1,26510.277826087,16525.7560869565,0,9984.52173913043,-0.298260869565217,0.9,15114,2021-12-04,mechanistic
USC-SIkJalpha,FR,Cases,2021-11-29,1,75999.3495652174,1819.61043478261,74179.7391304348,0,-0.559130434782609,-1,89138,2021-12-04,mechanistic
USC-SIkJalpha,GB,Cases,2021-11-29,1,87684.0195652174,6437.32391304348,81246.6956521739,0,-0.559130434782609,-1,83190,2021-12-04,mechanistic
USC-SIkJalpha,PL,Cases,2021-11-29,1,12585.4008695652,2979.79217391304,0,9605.60869565217,-0.298260869565217,0.9,13689,2021-12-04,mechanistic
USC-SIkJalpha,CZ,Deaths,2021-11-29,1,105.9,12.9,0,93,-0.559130434782609,1,141,2021-12-04,mechanistic
USC-SIkJalpha,DE,Deaths,2021-11-29,1,27.1608695652174,19.2478260869565,0,7.91304347826087,0.136521739130435,0.4,26,2021-12-04,mechanistic
